year,month,day,carrier,origin,dest,departure_delay,arrival_delay,air_time,distance,delay_change_minutes,air_time_hours,speed_mph
2013,6,29,9E,JFK,BOS,158.0,135.0,42.0,187,-23.0,0.7,267.14285714285717
2013,7,11,B6,JFK,AUS,143.0,135.0,198.0,1521,-8.0,3.3,460.90909090909093
2013,7,17,B6,JFK,FLL,151.0,135.0,137.0,1069,-16.0,2.283333333333333,468.17518248175185
2013,8,8,B6,JFK,CLT,113.0,135.0,94.0,541,22.0,1.5666666666666667,345.3191489361702
2013,6,26,UA,JFK,LAX,108.0,135.0,326.0,2475,27.0,5.433333333333334,455.52147239263803
2013,6,12,B6,JFK,ORD,75.0,135.0,182.0,740,60.0,3.033333333333333,243.95604395604397
2013,7,10,AA,JFK,MCO,34.0,135.0,122.0,944,101.0,2.033333333333333,464.26229508196724
2013,7,5,B6,JFK,RSW,151.0,135.0,149.0,1074,-16.0,2.4833333333333334,432.48322147651004
2013,8,14,DL,JFK,LAX,97.0,135.0,342.0,2475,38.0,5.7,434.2105263157895
2013,8,13,MQ,JFK,CMH,103.0,134.0,74.0,483,31.0,1.2333333333333334,391.6216216216216
2013,6,26,B6,JFK,TPA,76.0,134.0,181.0,1005,58.0,3.0166666666666666,333.1491712707182
2013,7,20,AA,JFK,BOS,111.0,134.0,42.0,187,23.0,0.7,267.14285714285717
2013,6,27,B6,JFK,BQN,142.0,134.0,194.0,1576,-8.0,3.2333333333333334,487.4226804123711
2013,6,26,B6,JFK,PHX,110.0,134.0,275.0,2153,24.0,4.583333333333333,469.74545454545455
2013,8,28,9E,JFK,ORD,144.0,134.0,123.0,740,-10.0,2.05,360.9756097560976
2013,6,30,AA,JFK,DFW,150.0,134.0,187.0,1391,-16.0,3.1166666666666667,446.3101604278075
2013,6,24,B6,JFK,SEA,152.0,134.0,313.0,2422,-18.0,5.216666666666667,464.2811501597444
2013,6,17,AA,JFK,SAN,92.0,134.0,335.0,2446,42.0,5.583333333333333,438.089552238806
2013,6,7,9E,JFK,ORD,132.0,134.0,117.0,740,2.0,1.95,379.4871794871795
2013,7,10,B6,JFK,BTV,103.0,134.0,68.0,266,31.0,1.1333333333333333,234.7058823529412
2013,7,7,MQ,JFK,DCA,126.0,134.0,46.0,213,8.0,0.7666666666666667,277.8260869565217
2013,6,7,9E,JFK,BWI,86.0,134.0,44.0,184,48.0,0.7333333333333333,250.90909090909093
2013,6,18,DL,JFK,SAT,159.0,134.0,222.0,1587,-25.0,3.7,428.9189189189189
2013,7,8,9E,JFK,BOS,157.0,134.0,43.0,187,-23.0,0.7166666666666667,260.93023255813955
2013,6,3,9E,JFK,CLE,136.0,134.0,77.0,425,-2.0,1.2833333333333334,331.16883116883116
2013,6,13,HA,JFK,HNL,113.0,134.0,634.0,4983,21.0,10.566666666666666,471.5772870662461
2013,6,11,B6,JFK,BOS,92.0,133.0,46.0,187,41.0,0.7666666666666667,243.91304347826085
2013,8,13,B6,JFK,PBI,117.0,133.0,157.0,1028,16.0,2.6166666666666667,392.86624203821657
2013,8,13,B6,JFK,PBI,102.0,133.0,151.0,1028,31.0,2.5166666666666666,408.47682119205297
2013,8,28,B6,JFK,BUF,129.0,133.0,57.0,301,4.0,0.95,316.8421052631579
2013,6,10,VX,JFK,SFO,101.0,133.0,367.0,2586,32.0,6.116666666666666,422.77929155313353
2013,8,3,B6,JFK,BTV,133.0,133.0,45.0,266,0.0,0.75,354.6666666666667
2013,6,8,AA,JFK,SFO,166.0,133.0,340.0,2586,-33.0,5.666666666666667,456.35294117647055
2013,8,3,MQ,JFK,DCA,155.0,133.0,42.0,213,-22.0,0.7,304.2857142857143
2013,8,9,DL,JFK,SFO,66.0,133.0,398.0,2586,67.0,6.633333333333334,389.84924623115575
2013,6,27,B6,JFK,CHS,100.0,133.0,108.0,636,33.0,1.8,353.3333333333333
2013,6,24,B6,JFK,PWM,150.0,133.0,47.0,273,-17.0,0.7833333333333333,348.51063829787233
2013,6,28,B6,JFK,RSW,112.0,133.0,151.0,1074,21.0,2.5166666666666666,426.75496688741725
2013,7,23,B6,JFK,BOS,111.0,133.0,62.0,187,22.0,1.0333333333333334,180.96774193548384
2013,7,11,B6,JFK,RDU,130.0,133.0,69.0,427,3.0,1.15,371.304347826087
2013,6,18,VX,JFK,LAX,127.0,133.0,343.0,2475,6.0,5.716666666666667,432.94460641399417
2013,8,22,AA,JFK,LAX,177.0,133.0,303.0,2475,-44.0,5.05,490.0990099009901
2013,7,21,UA,JFK,SFO,132.0,133.0,339.0,2586,1.0,5.65,457.6991150442478
2013,6,13,VX,JFK,SFO,86.0,133.0,363.0,2586,47.0,6.05,427.43801652892563
2013,7,7,AA,JFK,SAN,75.0,133.0,325.0,2446,58.0,5.416666666666667,451.5692307692307
2013,8,30,AA,JFK,ORD,93.0,133.0,126.0,740,40.0,2.1,352.38095238095235
2013,7,8,MQ,JFK,CMH,130.0,133.0,85.0,483,3.0,1.4166666666666667,340.94117647058823
2013,6,17,DL,JFK,ATL,78.0,133.0,119.0,760,55.0,1.9833333333333334,383.1932773109244
2013,8,8,MQ,JFK,DCA,123.0,133.0,48.0,213,10.0,0.8,266.25
2013,7,23,B6,JFK,FLL,136.0,132.0,143.0,1069,-4.0,2.3833333333333333,448.53146853146853
2013,7,24,MQ,JFK,RDU,91.0,132.0,88.0,427,41.0,1.4666666666666666,291.1363636363637
2013,7,1,DL,JFK,BOS,146.0,132.0,36.0,187,-14.0,0.6,311.6666666666667
2013,6,23,DL,JFK,SEA,94.0,132.0,321.0,2422,38.0,5.35,452.7102803738318
2013,7,13,9E,JFK,ORD,88.0,132.0,107.0,740,44.0,1.7833333333333334,414.95327102803736
2013,7,7,B6,JFK,IAD,-9.0,132.0,78.0,228,141.0,1.3,175.3846153846154
2013,6,14,AA,JFK,LAX,-2.0,132.0,334.0,2475,134.0,5.566666666666666,444.6107784431138
2013,8,1,B6,JFK,LAS,123.0,132.0,301.0,2248,9.0,5.016666666666667,448.10631229235884
2013,6,28,B6,JFK,BOS,153.0,132.0,39.0,187,-21.0,0.65,287.6923076923077
2013,6,9,9E,JFK,ORD,136.0,132.0,112.0,740,-4.0,1.8666666666666667,396.42857142857144
2013,6,29,B6,JFK,ORD,147.0,132.0,115.0,740,-15.0,1.9166666666666667,386.0869565217391
2013,6,11,9E,JFK,CVG,175.0,132.0,84.0,589,-43.0,1.4,420.7142857142857
2013,6,13,MQ,JFK,CMH,117.0,132.0,75.0,483,15.0,1.25,386.4
2013,8,8,B6,JFK,SAN,109.0,132.0,317.0,2446,23.0,5.283333333333333,462.9652996845426
2013,6,24,B6,JFK,BUR,132.0,132.0,317.0,2465,0.0,5.283333333333333,466.5615141955836
2013,7,28,B6,JFK,SFO,52.0,132.0,351.0,2586,80.0,5.85,442.0512820512821
2013,7,21,9E,JFK,ORD,144.0,132.0,118.0,740,-12.0,1.9666666666666666,376.271186440678
2013,8,28,9E,JFK,PIT,130.0,132.0,51.0,340,2.0,0.85,400.0
2013,7,22,B6,JFK,LAX,-2.0,132.0,332.0,2475,134.0,5.533333333333333,447.28915662650604
2013,7,11,B6,JFK,JAX,137.0,132.0,121.0,828,-5.0,2.0166666666666666,410.57851239669424
2013,7,2,B6,JFK,BUF,142.0,131.0,53.0,301,-11.0,0.8833333333333333,340.7547169811321
2013,6,26,9E,JFK,DCA,147.0,131.0,43.0,213,-16.0,0.7166666666666667,297.2093023255814
2013,7,19,9E,JFK,CVG,145.0,131.0,91.0,589,-14.0,1.5166666666666666,388.35164835164835
2013,7,25,9E,JFK,CVG,157.0,131.0,88.0,589,-26.0,1.4666666666666666,401.5909090909091
2013,7,9,9E,JFK,MSP,104.0,131.0,167.0,1029,27.0,2.783333333333333,369.70059880239523
2013,6,30,UA,JFK,SFO,94.0,131.0,338.0,2586,37.0,5.633333333333334,459.0532544378698
2013,8,22,9E,JFK,PHL,147.0,131.0,30.0,94,-16.0,0.5,188.0
2013,7,22,DL,JFK,PDX,20.0,131.0,342.0,2454,111.0,5.7,430.5263157894737
2013,6,2,AA,JFK,SFO,132.0,131.0,353.0,2586,-1.0,5.883333333333334,439.5467422096317
2013,8,4,MQ,JFK,DCA,115.0,131.0,46.0,213,16.0,0.7666666666666667,277.8260869565217
2013,7,10,MQ,JFK,DCA,123.0,131.0,49.0,213,8.0,0.8166666666666667,260.81632653061223
2013,8,30,AA,JFK,BOS,126.0,131.0,42.0,187,5.0,0.7,267.14285714285717
2013,6,24,MQ,JFK,CLE,62.0,131.0,73.0,425,69.0,1.2166666666666666,349.3150684931507
2013,7,23,B6,JFK,BTV,145.0,131.0,44.0,266,-14.0,0.7333333333333333,362.72727272727275
2013,6,13,AA,JFK,AUS,71.0,131.0,207.0,1521,60.0,3.45,440.86956521739125
2013,7,11,B6,JFK,SJU,129.0,131.0,200.0,1598,2.0,3.3333333333333335,479.4
2013,6,10,VX,JFK,SFO,79.0,131.0,355.0,2586,52.0,5.916666666666667,437.07042253521126
2013,6,26,B6,JFK,BTV,110.0,130.0,48.0,266,20.0,0.8,332.5
2013,7,2,B6,JFK,ACK,138.0,130.0,41.0,199,-8.0,0.6833333333333333,291.2195121951219
2013,7,28,B6,JFK,PHX,14.0,130.0,295.0,2153,116.0,4.916666666666667,437.89830508474574
2013,6,2,9E,JFK,CVG,148.0,130.0,92.0,589,-18.0,1.5333333333333334,384.1304347826087
2013,7,9,AA,JFK,IAH,122.0,130.0,174.0,1417,8.0,2.9,488.62068965517244
2013,8,15,B6,JFK,ROC,122.0,130.0,54.0,264,8.0,0.9,293.3333333333333
2013,6,24,AA,JFK,LAX,120.0,130.0,333.0,2475,10.0,5.55,445.94594594594594
2013,7,17,DL,JFK,SEA,120.0,130.0,314.0,2422,10.0,5.233333333333333,462.80254777070064
2013,6,30,B6,JFK,MCO,147.0,130.0,141.0,944,-17.0,2.35,401.70212765957444
2013,8,1,9E,JFK,DCA,149.0,130.0,42.0,213,-19.0,0.7,304.2857142857143
2013,6,20,B6,JFK,MCO,156.0,130.0,118.0,944,-26.0,1.9666666666666666,480.0
2013,6,13,AA,JFK,IAH,66.0,130.0,195.0,1417,64.0,3.25,436.0
2013,7,1,B6,JFK,MCO,78.0,129.0,144.0,944,51.0,2.4,393.33333333333337
2013,7,27,9E,JFK,CLT,134.0,129.0,88.0,541,-5.0,1.4666666666666666,368.8636363636364
2013,6,25,B6,JFK,BUF,142.0,129.0,56.0,301,-13.0,0.9333333333333333,322.5
2013,7,28,B6,JFK,SJU,79.0,129.0,208.0,1598,50.0,3.466666666666667,460.96153846153845
2013,8,14,B6,JFK,MCO,125.0,129.0,137.0,944,4.0,2.283333333333333,413.43065693430657
2013,7,28,B6,JFK,JAX,79.0,129.0,120.0,828,50.0,2.0,414.0
2013,7,1,9E,JFK,BWI,110.0,129.0,41.0,184,19.0,0.6833333333333333,269.2682926829268
2013,7,10,B6,JFK,MSY,114.0,129.0,155.0,1182,15.0,2.5833333333333335,457.54838709677415
2013,7,1,B6,JFK,BUF,145.0,129.0,56.0,301,-16.0,0.9333333333333333,322.5
2013,7,28,AA,JFK,LAX,74.0,129.0,347.0,2475,55.0,5.783333333333333,427.95389048991353
2013,8,30,DL,JFK,LAS,160.0,129.0,279.0,2248,-31.0,4.65,483.4408602150537
2013,6,13,B6,JFK,TPA,135.0,129.0,138.0,1005,-6.0,2.3,436.9565217391305
2013,8,22,AA,JFK,IAH,141.0,129.0,182.0,1417,-12.0,3.033333333333333,467.14285714285717
2013,7,19,B6,JFK,MCO,121.0,129.0,128.0,944,8.0,2.1333333333333333,442.5
2013,7,19,B6,JFK,PBI,131.0,129.0,132.0,1028,-2.0,2.2,467.27272727272725
2013,7,28,B6,JFK,OAK,-1.0,129.0,353.0,2576,130.0,5.883333333333334,437.8470254957507
2013,6,24,UA,JFK,LAX,157.0,129.0,295.0,2475,-28.0,4.916666666666667,503.3898305084746
2013,6,26,B6,JFK,SJU,102.0,129.0,197.0,1598,27.0,3.283333333333333,486.7005076142132
2013,7,2,B6,JFK,MCO,134.0,129.0,140.0,944,-5.0,2.3333333333333335,404.57142857142856
2013,7,10,B6,JFK,TPA,105.0,129.0,134.0,1005,24.0,2.2333333333333334,450.0
2013,7,26,AA,JFK,LAX,134.0,129.0,317.0,2475,-5.0,5.283333333333333,468.45425867507885
2013,6,13,B6,JFK,BUF,108.0,129.0,60.0,301,21.0,1.0,301.0
2013,6,26,B6,JFK,SFO,126.0,129.0,327.0,2586,3.0,5.45,474.4954128440367
2013,6,13,DL,JFK,SLC,99.0,129.0,280.0,1990,30.0,4.666666666666667,426.4285714285714
2013,7,1,B6,JFK,SYR,141.0,128.0,44.0,209,-13.0,0.7333333333333333,285.0
2013,6,17,9E,JFK,DFW,95.0,128.0,207.0,1391,33.0,3.45,403.18840579710144
2013,6,1,9E,JFK,CLE,164.0,128.0,74.0,425,-36.0,1.2333333333333334,344.5945945945946
2013,7,17,DL,JFK,ATL,58.0,128.0,149.0,760,70.0,2.4833333333333334,306.0402684563758
2013,6,7,DL,JFK,TPA,77.0,128.0,141.0,1005,51.0,2.35,427.6595744680851
2013,7,12,9E,JFK,PHL,89.0,128.0,45.0,94,39.0,0.75,125.33333333333333
2013,6,27,DL,JFK,LAS,36.0,128.0,281.0,2248,92.0,4.683333333333334,480.0
2013,7,22,B6,JFK,BUF,97.0,128.0,52.0,301,31.0,0.8666666666666667,347.3076923076923
2013,6,13,B6,JFK,OAK,61.0,128.0,377.0,2576,67.0,6.283333333333333,409.973474801061
2013,6,7,B6,JFK,PDX,39.0,128.0,329.0,2454,89.0,5.483333333333333,447.53799392097267
2013,7,10,AA,JFK,MIA,15.0,128.0,147.0,1089,113.0,2.45,444.4897959183673
2013,6,26,B6,JFK,PWM,120.0,128.0,46.0,273,8.0,0.7666666666666667,356.0869565217391
2013,7,29,B6,JFK,FLL,152.0,128.0,146.0,1069,-24.0,2.433333333333333,439.3150684931507
2013,8,28,AA,JFK,BOS,129.0,128.0,41.0,187,-1.0,0.6833333333333333,273.6585365853658
2013,8,5,AA,JFK,LAX,171.0,128.0,302.0,2475,-43.0,5.033333333333333,491.72185430463577
2013,7,23,9E,JFK,DCA,162.0,128.0,42.0,213,-34.0,0.7,304.2857142857143
2013,7,23,B6,JFK,BUF,128.0,128.0,56.0,301,0.0,0.9333333333333333,322.5
2013,6,26,9E,JFK,BOS,148.0,128.0,34.0,187,-20.0,0.5666666666666667,330.0
2013,8,22,9E,JFK,CLE,140.0,128.0,71.0,425,-12.0,1.1833333333333333,359.15492957746477
2013,7,25,B6,JFK,MSY,148.0,128.0,151.0,1182,-20.0,2.5166666666666666,469.66887417218544
2013,7,30,B6,JFK,SFO,142.0,128.0,352.0,2586,-14.0,5.866666666666666,440.79545454545456
2013,8,1,B6,JFK,LAX,119.0,127.0,328.0,2475,8.0,5.466666666666667,452.7439024390244
2013,8,8,AA,JFK,SFO,61.0,127.0,392.0,2586,66.0,6.533333333333333,395.81632653061223
2013,6,27,MQ,JFK,BWI,89.0,127.0,52.0,184,38.0,0.8666666666666667,212.3076923076923
2013,6,24,B6,JFK,SJU,131.0,127.0,201.0,1598,-4.0,3.35,477.0149253731343
2013,6,19,DL,JFK,SFO,133.0,127.0,356.0,2586,-6.0,5.933333333333334,435.8426966292135
2013,7,11,B6,JFK,FLL,133.0,127.0,162.0,1069,-6.0,2.7,395.9259259259259
2013,7,9,9E,JFK,DTW,79.0,127.0,87.0,509,48.0,1.45,351.0344827586207
2013,7,8,B6,JFK,OAK,156.0,127.0,330.0,2576,-29.0,5.5,468.3636363636364
2013,7,10,B6,JFK,AUS,91.0,127.0,190.0,1521,36.0,3.1666666666666665,480.3157894736842
2013,6,28,B6,JFK,MSY,141.0,127.0,164.0,1182,-14.0,2.7333333333333334,432.4390243902439
2013,8,11,DL,JFK,LAX,107.0,127.0,338.0,2475,20.0,5.633333333333334,439.34911242603545
2013,8,2,B6,JFK,TPA,96.0,127.0,133.0,1005,31.0,2.216666666666667,453.38345864661653
2013,7,18,B6,JFK,TPA,139.0,127.0,129.0,1005,-12.0,2.15,467.4418604651163
2013,8,1,AA,JFK,LAS,139.0,127.0,307.0,2248,-12.0,5.116666666666666,439.3485342019544
2013,7,26,B6,JFK,BUF,139.0,127.0,55.0,301,-12.0,0.9166666666666666,328.3636363636364
2013,7,27,VX,JFK,SFO,138.0,127.0,352.0,2586,-11.0,5.866666666666666,440.79545454545456
2013,6,25,9E,JFK,PIT,135.0,127.0,68.0,340,-8.0,1.1333333333333333,300.0
2013,7,10,B6,JFK,BUF,82.0,127.0,60.0,301,45.0,1.0,301.0
2013,7,16,DL,JFK,ATL,111.0,127.0,98.0,760,16.0,1.6333333333333333,465.3061224489796
2013,6,27,B6,JFK,PWM,137.0,127.0,42.0,273,-10.0,0.7,390.0
2013,6,30,UA,JFK,SFO,74.0,127.0,374.0,2586,53.0,6.233333333333333,414.8663101604278
2013,6,30,B6,JFK,BOS,136.0,127.0,39.0,187,-9.0,0.65,287.6923076923077
2013,6,30,DL,JFK,BOS,127.0,127.0,41.0,187,0.0,0.6833333333333333,273.6585365853658
2013,8,2,B6,JFK,LGB,103.0,127.0,342.0,2465,24.0,5.7,432.4561403508772
2013,6,14,MQ,JFK,BNA,15.0,127.0,117.0,765,112.0,1.95,392.3076923076923
2013,7,7,B6,JFK,DEN,105.0,127.0,223.0,1626,22.0,3.716666666666667,437.48878923766813
2013,8,13,MQ,JFK,DCA,68.0,127.0,59.0,213,59.0,0.9833333333333333,216.61016949152543
2013,6,25,9E,JFK,CLE,76.0,127.0,80.0,425,51.0,1.3333333333333333,318.75
2013,8,11,B6,JFK,LGB,114.0,127.0,335.0,2465,13.0,5.583333333333333,441.4925373134329
2013,8,8,B6,JFK,BQN,134.0,126.0,190.0,1576,-8.0,3.1666666666666665,497.68421052631584
2013,8,8,B6,JFK,PWM,136.0,126.0,45.0,273,-10.0,0.75,364.0
2013,7,10,B6,JFK,ABQ,18.0,126.0,241.0,1826,108.0,4.016666666666667,454.6058091286307
2013,6,12,B6,JFK,SAN,115.0,126.0,311.0,2446,11.0,5.183333333333334,471.89710610932474
2013,7,28,US,JFK,PHX,56.0,126.0,287.0,2153,70.0,4.783333333333333,450.10452961672473
2013,7,12,B6,JFK,FLL,126.0,126.0,146.0,1069,0.0,2.433333333333333,439.3150684931507
2013,6,27,B6,JFK,CLT,5.0,126.0,117.0,541,121.0,1.95,277.43589743589746
2013,7,7,DL,JFK,ATL,56.0,126.0,112.0,760,70.0,1.8666666666666667,407.1428571428571
2013,6,27,B6,JFK,BTV,106.0,126.0,49.0,266,20.0,0.8166666666666667,325.7142857142857
2013,7,31,DL,JFK,MIA,144.0,126.0,144.0,1089,-18.0,2.4,453.75
2013,8,8,B6,JFK,LAS,76.0,126.0,294.0,2248,50.0,4.9,458.7755102040816
2013,6,10,B6,JFK,BOS,121.0,126.0,33.0,187,5.0,0.55,340.0
2013,7,10,B6,JFK,SYR,141.0,126.0,39.0,209,-15.0,0.65,321.53846153846155
2013,6,2,DL,JFK,ATL,135.0,126.0,108.0,760,-9.0,1.8,422.22222222222223
2013,7,23,B6,JFK,DEN,114.0,126.0,215.0,1626,12.0,3.5833333333333335,453.7674418604651
2013,6,13,B6,JFK,MCO,45.0,126.0,143.0,944,81.0,2.3833333333333333,396.0839160839161
2013,6,27,B6,JFK,SJU,138.0,126.0,192.0,1598,-12.0,3.2,499.375
2013,6,10,MQ,JFK,CMH,120.0,126.0,75.0,483,6.0,1.25,386.4
2013,8,22,9E,JFK,BWI,142.0,126.0,33.0,184,-16.0,0.55,334.5454545454545
2013,6,28,B6,JFK,PDX,150.0,126.0,317.0,2454,-24.0,5.283333333333333,464.4794952681388
2013,6,13,DL,JFK,ATL,128.0,125.0,109.0,760,-3.0,1.8166666666666667,418.348623853211
2013,6,30,9E,JFK,ORD,144.0,125.0,111.0,740,-19.0,1.85,400.0
2013,7,31,9E,JFK,DTW,136.0,125.0,77.0,509,-11.0,1.2833333333333334,396.6233766233766
2013,7,9,MQ,JFK,BWI,115.0,125.0,38.0,184,10.0,0.6333333333333333,290.5263157894737
2013,8,12,MQ,JFK,IND,123.0,125.0,105.0,665,2.0,1.75,380.0
2013,6,24,DL,JFK,BOS,140.0,125.0,44.0,187,-15.0,0.7333333333333333,255.00000000000003
2013,8,26,9E,JFK,DTW,157.0,125.0,90.0,509,-32.0,1.5,339.3333333333333
2013,8,31,DL,JFK,SLC,135.0,125.0,273.0,1990,-10.0,4.55,437.3626373626374
2013,6,28,B6,JFK,ORD,159.0,125.0,105.0,740,-34.0,1.75,422.85714285714283
2013,7,12,EV,JFK,IAD,128.0,125.0,41.0,228,-3.0,0.6833333333333333,333.6585365853658
2013,7,9,AA,JFK,BOS,125.0,125.0,37.0,187,0.0,0.6166666666666667,303.2432432432432
2013,8,18,B6,JFK,TPA,135.0,125.0,135.0,1005,-10.0,2.25,446.6666666666667
2013,6,11,B6,JFK,ORD,135.0,125.0,119.0,740,-10.0,1.9833333333333334,373.109243697479
2013,6,30,B6,JFK,BQN,138.0,125.0,194.0,1576,-13.0,3.2333333333333334,487.4226804123711
2013,8,8,B6,JFK,SJU,54.0,125.0,196.0,1598,71.0,3.2666666666666666,489.18367346938777
2013,7,23,B6,JFK,LAS,104.0,125.0,305.0,2248,21.0,5.083333333333333,442.2295081967213
2013,6,13,AA,JFK,SAN,67.0,125.0,320.0,2446,58.0,5.333333333333333,458.625
2013,7,23,B6,JFK,IAD,115.0,125.0,46.0,228,10.0,0.7666666666666667,297.39130434782606
2013,6,2,B6,JFK,TPA,136.0,125.0,138.0,1005,-11.0,2.3,436.9565217391305
2013,8,8,9E,JFK,IAD,79.0,125.0,67.0,228,46.0,1.1166666666666667,204.17910447761193
2013,8,25,HA,JFK,HNL,134.0,125.0,609.0,4983,-9.0,10.15,490.935960591133
2013,6,18,B6,JFK,MCO,54.0,125.0,138.0,944,71.0,2.3,410.4347826086957
2013,6,2,DL,JFK,FLL,139.0,125.0,138.0,1069,-14.0,2.3,464.7826086956522
2013,8,8,B6,JFK,IAD,73.0,124.0,71.0,228,51.0,1.1833333333333333,192.67605633802816
2013,6,22,B6,JFK,IAD,138.0,124.0,45.0,228,-14.0,0.75,304.0
2013,6,11,9E,JFK,JAX,152.0,124.0,101.0,828,-28.0,1.6833333333333333,491.88118811881185
2013,7,23,DL,JFK,SAT,136.0,124.0,200.0,1587,-12.0,3.3333333333333335,476.09999999999997
2013,7,16,DL,JFK,BOS,149.0,124.0,32.0,187,-25.0,0.5333333333333333,350.625
2013,8,8,B6,JFK,MCO,121.0,124.0,120.0,944,3.0,2.0,472.0
2013,7,7,AA,JFK,LAX,112.0,124.0,309.0,2475,12.0,5.15,480.58252427184465
2013,6,28,B6,JFK,MCO,102.0,124.0,135.0,944,22.0,2.25,419.55555555555554
2013,8,12,9E,JFK,CLE,132.0,124.0,78.0,425,-8.0,1.3,326.9230769230769
2013,7,2,B6,JFK,PBI,100.0,124.0,143.0,1028,24.0,2.3833333333333333,431.32867132867136
2013,6,24,AA,JFK,SEA,127.0,124.0,322.0,2422,-3.0,5.366666666666666,451.304347826087
2013,8,1,9E,JFK,CVG,144.0,124.0,86.0,589,-20.0,1.4333333333333333,410.93023255813955
2013,8,28,B6,JFK,FLL,129.0,124.0,132.0,1069,-5.0,2.2,485.9090909090909
2013,7,9,AA,JFK,MIA,98.0,124.0,152.0,1089,26.0,2.533333333333333,429.8684210526316
2013,7,9,9E,JFK,MSY,165.0,124.0,148.0,1182,-41.0,2.466666666666667,479.18918918918916
2013,6,28,B6,JFK,SFO,149.0,124.0,342.0,2586,-25.0,5.7,453.6842105263158
2013,8,28,9E,JFK,IAD,136.0,124.0,46.0,228,-12.0,0.7666666666666667,297.39130434782606
2013,6,18,VX,JFK,LAX,103.0,124.0,342.0,2475,21.0,5.7,434.2105263157895
2013,7,8,B6,JFK,BUF,128.0,124.0,56.0,301,-4.0,0.9333333333333333,322.5
2013,7,21,DL,JFK,LAS,136.0,124.0,295.0,2248,-12.0,4.916666666666667,457.2203389830508
2013,6,7,DL,JFK,MCO,57.0,123.0,136.0,944,66.0,2.2666666666666666,416.47058823529414
2013,8,17,B6,JFK,BQN,95.0,123.0,223.0,1576,28.0,3.716666666666667,424.03587443946185
2013,7,19,B6,JFK,AUS,129.0,123.0,185.0,1521,-6.0,3.0833333333333335,493.2972972972973
2013,6,27,DL,JFK,DTW,54.0,123.0,142.0,509,69.0,2.3666666666666667,215.07042253521126
2013,8,9,DL,JFK,LAS,40.0,123.0,299.0,2248,83.0,4.983333333333333,451.10367892976586
2013,6,12,DL,JFK,MIA,87.0,123.0,166.0,1089,36.0,2.7666666666666666,393.6144578313253
2013,8,1,US,JFK,CLT,17.0,123.0,91.0,541,106.0,1.5166666666666666,356.7032967032967
2013,7,22,B6,JFK,LAX,82.0,123.0,317.0,2475,41.0,5.283333333333333,468.45425867507885
2013,6,30,AA,JFK,BOS,117.0,123.0,37.0,187,6.0,0.6166666666666667,303.2432432432432
2013,6,30,AA,JFK,SFO,97.0,123.0,341.0,2586,26.0,5.683333333333334,455.0146627565982
2013,6,27,DL,JFK,ATL,78.0,123.0,141.0,760,45.0,2.35,323.40425531914894
2013,6,24,B6,JFK,LGB,92.0,123.0,331.0,2465,31.0,5.516666666666667,446.82779456193356
2013,6,17,B6,JFK,MCO,73.0,123.0,138.0,944,50.0,2.3,410.4347826086957
2013,7,10,MQ,JFK,DCA,123.0,123.0,43.0,213,0.0,0.7166666666666667,297.2093023255814
2013,7,12,9E,JFK,MCI,120.0,123.0,143.0,1113,3.0,2.3833333333333333,466.993006993007
2013,6,25,B6,JFK,FLL,86.0,123.0,146.0,1069,37.0,2.433333333333333,439.3150684931507
2013,8,13,B6,JFK,BUF,116.0,123.0,55.0,301,7.0,0.9166666666666666,328.3636363636364
2013,7,23,B6,JFK,FLL,100.0,123.0,135.0,1069,23.0,2.25,475.1111111111111
2013,8,9,B6,JFK,ORD,93.0,123.0,116.0,740,30.0,1.9333333333333333,382.7586206896552
2013,7,6,B6,JFK,TPA,98.0,123.0,130.0,1005,25.0,2.1666666666666665,463.84615384615387
2013,7,25,9E,JFK,DCA,124.0,123.0,37.0,213,-1.0,0.6166666666666667,345.40540540540536
2013,8,5,AA,JFK,AUS,144.0,122.0,198.0,1521,-22.0,3.3,460.90909090909093
2013,7,1,B6,JFK,FLL,139.0,122.0,144.0,1069,-17.0,2.4,445.4166666666667
2013,7,18,AA,JFK,SJU,51.0,122.0,268.0,1598,71.0,4.466666666666667,357.76119402985074
2013,7,23,MQ,JFK,CLE,8.0,122.0,82.0,425,114.0,1.3666666666666667,310.9756097560975
2013,7,23,9E,JFK,PHL,11.0,122.0,36.0,94,111.0,0.6,156.66666666666669
2013,7,19,DL,JFK,ATL,114.0,122.0,120.0,760,8.0,2.0,380.0
2013,6,30,AA,JFK,SFO,116.0,122.0,352.0,2586,6.0,5.866666666666666,440.79545454545456
2013,6,30,MQ,JFK,CVG,93.0,122.0,96.0,589,29.0,1.6,368.125
2013,6,8,EV,JFK,IAD,134.0,122.0,43.0,228,-12.0,0.7166666666666667,318.13953488372096
2013,8,8,AA,JFK,SEA,91.0,122.0,352.0,2422,31.0,5.866666666666666,412.8409090909091
2013,7,5,B6,JFK,AUS,127.0,122.0,200.0,1521,-5.0,3.3333333333333335,456.29999999999995
2013,6,23,DL,JFK,ATL,70.0,122.0,102.0,760,52.0,1.7,447.05882352941177
2013,6,23,B6,JFK,LAS,77.0,122.0,299.0,2248,45.0,4.983333333333333,451.10367892976586
2013,6,25,9E,JFK,CVG,99.0,122.0,103.0,589,23.0,1.7166666666666666,343.1067961165049
2013,8,22,B6,JFK,RDU,139.0,122.0,62.0,427,-17.0,1.0333333333333334,413.22580645161287
